"";"name";"codeInsee";"codeDepartement";"codeRegion";"population";"surface";"lat";"long"
"74";"Hénansal";"22077";"22";"53";1159;2927;48,5355092876119;-2,43606437141769
"75";"Hengoat";"22078";"22";"53";214;638;48,7478958484482;-3,20027810788121
"76";"Hénon";"22079";"22";"53";2214;4204;48,3877411599822;-2,68171968476004
"77";"Plœuc-L'Hermitage";"22203";"22";"53";4058;8399;48,3397818948326;-2,80980276942072
"78";"Hillion";"22081";"22";"53";4066;2503;48,505862251779;-2,64820835550092
"79";"Hinglé";"22082";"22";"53";855;342;48,3983083297587;-2,08465436704162
"80";"Illifaut";"22083";"22";"53";702;2706;48,1381894084184;-2,34528048641906
"81";"Kerbors";"22085";"22";"53";314;704;48,8227739051127;-3,18138628688614
"82";"Kerfot";"22086";"22";"53";691;582;48,7372788910924;-3,03203482777369
"83";"Kergrist-Moëlou";"22087";"22";"53";651;4719;48,3006059555565;-3,32471714483985
"84";"Kerien";"22088";"22";"53";277;2213;48,4068994073894;-3,23835380454104
"85";"Paimpol";"22162";"22";"53";7298;2403;48,7740140392383;-3,04647822142302
"86";"Kermaria-Sulard";"22090";"22";"53";994;923;48,7744891646519;-3,37192450771817
"87";"Kermoroc'h";"22091";"22";"53";433;617;48,6135838365547;-3,2051895964955
"88";"Kerpert";"22092";"22";"53";289;2128;48,3955954148205;-3,13340974221768
"89";"Lamballe";"22093";"22";"53";13212;9173;48,4519099408995;-2,54562351001065
"90";"Lancieux";"22094";"22";"53";1513;675;48,6055810886005;-2,14956839423036
"91";"Landebaëron";"22095";"22";"53";188;646;48,6411353421;-3,21183836167243
"92";"Landébia";"22096";"22";"53";492;358;48,5152253454006;-2,33635508296687
"93";"Landec";"22097";"22";"53";756;774;48,4244513243113;-2,182381637935
"94";"Landéhen";"22098";"22";"53";1372;1205;48,4190203179534;-2,5423379494068
"95";"Lanfains";"22099";"22";"53";1074;2236;48,3707436702545;-2,90707584314125
"96";"Langast";"22100";"22";"53";632;2046;48,2796743785409;-2,65334557876399
"97";"Langoat";"22101";"22";"53";1140;1872;48,7340453652195;-3,29819563015733
"98";"Langrolay-sur-Rance";"22103";"22";"53";864;532;48,5529961454293;-2,0136465350184
"99";"Languédias";"22104";"22";"53";464;876;48,3953719190929;-2,21177803204827
"100";"Languenan";"22105";"22";"53";1154;1607;48,511525990019;-2,13605999846795
"101";"Langueux";"22106";"22";"53";7427;989;48,5006661649517;-2,70736196377042
"102";"Laniscat";"22107";"22";"53";789;2486;48,24480078989;-3,127769188163
"103";"Lanleff";"22108";"22";"53";111;221;48,6918584040457;-3,04332528072121
"104";"Lanloup";"22109";"22";"53";264;253;48,7096127070943;-2,96913301922032
"105";"Lanmérin";"22110";"22";"53";547;423;48,7401482260245;-3,35221039049028
"106";"Lanmodez";"22111";"22";"53";444;420;48,8501610324973;-3,07913236987886
"107";"Lannebert";"22112";"22";"53";451;705;48,6528539023928;-3,00974000449755
"108";"Lanrelas";"22114";"22";"53";819;3009;48,2539914716141;-2,29958424787281
"109";"Lanrivain";"22115";"22";"53";537;3754;48,3572117605229;-3,21776953812659
"110";"Lanrodec";"22116";"22";"53";1252;3200;48,4957148576544;-3,04696396179894
"111";"Lantic";"22117";"22";"53";1659;1588;48,6003160229828;-2,89786634317622
"112";"Lanvallay";"22118";"22";"53";3903;1462;48,4497528731534;-2,00740979204785
"113";"Lanvellec";"22119";"22";"53";572;1896;48,6095426697229;-3,53139403760273
"114";"Lanvollon";"22121";"22";"53";1749;507;48,6324695930314;-2,99375236573455
"115";"Laurenan";"22122";"22";"53";726;3119;48,204590387026;-2,51519869597381
"116";"Léhon";"22123";"22";"53";3050;466;48,4409440499006;-2,05139901535208
"117";"Lescouët-Gouarec";"22124";"22";"53";209;1915;48,1655271109839;-3,21011440841882
"118";"Leslay";"22126";"22";"53";149;509;48,4227847347841;-2,96891032611744
"119";"Lézardrieux";"22127";"22";"53";1612;1207;48,8062894373311;-3,10500305686158
"120";"Locarn";"22128";"22";"53";422;3261;48,3340501393765;-3,41930156141282
"121";"Loc-Envel";"22129";"22";"53";66;343;48,5088002459694;-3,41172866781802
"122";"Loguivy-Plougras";"22131";"22";"53";917;4868;48,5126667025336;-3,4948496385582
"123";"Lohuec";"22132";"22";"53";274;1759;48,46453823944;-3,52966336100605
"124";"Loscouët-sur-Meu";"22133";"22";"53";641;2225;48,1729241792182;-2,250891441086
"125";"Louannec";"22134";"22";"53";3022;1427;48,7820498410353;-3,41679830161987
"126";"Louargat";"22135";"22";"53";2329;5833;48,5633060539196;-3,33884214238687
"127";"Loudéac";"22136";"22";"53";9711;8184;48,1728179711263;-2,74856405156936
"128";"Maël-Carhaix";"22137";"22";"53";1574;3693;48,2925553115152;-3,41512392960459
"129";"Maël-Pestivien";"22138";"22";"53";401;3188;48,4062543278624;-3,28089621923295
"130";"Magoar";"22139";"22";"53";90;788;48,4020495385542;-3,17672724293683
"131";"Malhoure";"22140";"22";"53";522;514;48,3964918940809;-2,49237625941956
"132";"Mantallot";"22141";"22";"53";223;284;48,7092369134368;-3,29197162907512
"133";"Matignon";"22143";"22";"53";1633;1468;48,6049594194818;-2,2927172404687
"134";"Méaugon";"22144";"22";"53";1292;675;48,5041855833163;-2,84777223815966
"135";"Mégrit";"22145";"22";"53";787;2123;48,3839478124769;-2,26614061168733
"136";"Mellionnec";"22146";"22";"53";418;2459;48,1689345895763;-3,28064147023655
"137";"Merdrignac";"22147";"22";"53";2906;5771;48,1853002926932;-2,39724718121148
"138";"Mérillac";"22148";"22";"53";239;1407;48,2478967627572;-2,38697259218918
"139";"Merléac";"22149";"22";"53";471;3051;48,2742600686632;-2,90818633636033
"140";"Merzer";"22150";"22";"53";973;1295;48,5828972270118;-3,07046958413239
"141";"Minihy-Tréguier";"22152";"22";"53";1275;1216;48,7715582805776;-3,25977316657
"142";"Moncontour";"22153";"22";"53";914;48;48,3576747709834;-2,63372892816401
"143";"Morieux";"22154";"22";"53";960;752;48,5207117008648;-2,61588018440489
"144";"Motte";"22155";"22";"53";2106;4356;48,2343425179993;-2,70556024765749
"145";"Moustéru";"22156";"22";"53";698;1443;48,525076414983;-3,2327545890198
"146";"Moustoir";"22157";"22";"53";689;1496;48,273080736921;-3,48331783802437
"147";"Mûr-de-Bretagne";"22158";"22";"53";2078;3091;48,1968760478852;-2,98213990509585
"148";"Saint-Cast-le-Guildo";"22282";"22";"53";3449;2326;48,6082424774347;-2,24783773005227
"149";"Noyal";"22160";"22";"53";856;719;48,4483661207804;-2,47075021474812
"150";"Pabu";"22161";"22";"53";2787;792;48,5863218913955;-3,14018219506752
"151";"Paule";"22163";"22";"53";722;3797;48,2262292690052;-3,4680887803533
"152";"Pédernec";"22164";"22";"53";1916;2703;48,5865824091975;-3,27442390083969
"153";"Penguily";"22165";"22";"53";620;1074;48,373950713255;-2,49756879026756
"154";"Penvénan";"22166";"22";"53";2609;2064;48,8336093814322;-3,29812342361703
"155";"Perret";"22167";"22";"53";174;1243;48,186526942055;-3,14681969451416
"156";"Perros-Guirec";"22168";"22";"53";7312;1512;48,8364010652483;-3,46821776295153
"157";"Peumerit-Quintin";"22169";"22";"53";177;1499;48,3668171655817;-3,27958577109026
"158";"Plaine-Haute";"22170";"22";"53";1515;1587;48,4441691008557;-2,85849196076413
"159";"Plaintel";"22171";"22";"53";4246;2758;48,4040361491908;-2,810162661906
"160";"Plancoët";"22172";"22";"53";3061;1157;48,5162919198145;-2,21585627094128
"161";"Planguenoual";"22173";"22";"53";2173;3273;48,5465456242265;-2,58199189799631
"162";"Pléboulle";"22174";"22";"53";722;1422;48,5926145004066;-2,33131542170151
"163";"Plédéliac";"22175";"22";"53";1364;5271;48,4652495776838;-2,36050599081357
"164";"Plédran";"22176";"22";"53";6346;3467;48,4444385442178;-2,73775988942639
"165";"Pléguien";"22177";"22";"53";1282;1573;48,637472199299;-2,95342471566812
"166";"Pléhédel";"22178";"22";"53";1290;1269;48,690824816776;-3,01267893483991
"167";"Fréhel";"22179";"22";"53";1585;1946;48,6343230604096;-2,36692573318081
"168";"Plélan-le-Petit";"22180";"22";"53";1836;2181;48,4237788477367;-2,21961365001777
"169";"Plélauff";"22181";"22";"53";688;2588;48,1920970209901;-3,21353046349882
"170";"Plélo";"22182";"22";"53";3301;4460;48,5549631212619;-2,93264523981226
"171";"Plémy";"22184";"22";"53";1576;4002;48,3405043611562;-2,67423311796389
"172";"Plénée-Jugon";"22185";"22";"53";2423;6244;48,3584983205569;-2,40661332591363
"173";"Pléneuf-Val-André";"22186";"22";"53";4031;1785;48,5985371461646;-2,55451232199019
"174";"Plérin";"22187";"22";"53";14394;2765;48,5418476899156;-2,78224268448975
"175";"Plerneuf";"22188";"22";"53";1016;853;48,504533302898;-2,87934675902799
"176";"Plésidy";"22189";"22";"53";621;2625;48,4400419104672;-3,12985013335489
"177";"Pleslin-Trigavou";"22190";"22";"53";3419;2197;48,5233591271058;-2,07111053482799
"178";"Plessix-Balisson";"22192";"22";"53";89;8;48,5384048918458;-2,14243707279346
"179";"Plestan";"22193";"22";"53";1537;3332;48,4158352825427;-2,42615287460548
"180";"Plestin-les-Grèves";"22194";"22";"53";3640;3463;48,6479589394567;-3,62120595006203
"181";"Pleubian";"22195";"22";"53";2447;2039;48,8566928613526;-3,11198749234609
"182";"Pleudaniel";"22196";"22";"53";925;1837;48,7621267952182;-3,15256342220896
"183";"Pleudihen-sur-Rance";"22197";"22";"53";2801;2530;48,5170358144997;-1,94959433756841
"184";"Pleumeur-Bodou";"22198";"22";"53";3983;2757;48,7983174481801;-3,54618881176481
"185";"Pleumeur-Gautier";"22199";"22";"53";1227;1929;48,8005181138187;-3,148516933371
"186";"Pléven";"22200";"22";"53";572;980;48,4902098347784;-2,31998172799344
"187";"Plévenon";"22201";"22";"53";757;1444;48,664564108225;-2,31869201810526
"188";"Plévin";"22202";"22";"53";784;2766;48,2272716816176;-3,51556710519598
"189";"Ploëzal";"22204";"22";"53";1272;2648;48,7190794506438;-3,18230795087057
"190";"Plorec-sur-Arguenon";"22205";"22";"53";404;1385;48,4651485961823;-2,30381046857169
"191";"Plouagat";"22206";"22";"53";2723;3230;48,5380238181233;-2,9825198506589
"192";"Plouaret";"22207";"22";"53";2164;3067;48,6147951704772;-3,4865098923706
"193";"Plouasne";"22208";"22";"53";1646;3451;48,3123476907564;-2,01607474674197
"194";"Ploubalay";"22209";"22";"53";3014;3593;48,5628865552631;-2,12488635129925
"195";"Ploubazlanec";"22210";"22";"53";3057;1544;48,8073896470319;-3,03025337443607
"196";"Ploubezre";"22211";"22";"53";3608;3108;48,6855583779029;-3,45616910895811
"197";"Plouëc-du-Trieux";"22212";"22";"53";1116;1860;48,67290979921;-3,19518570453737
"198";"Plouër-sur-Rance";"22213";"22";"53";3409;2040;48,5255615380319;-2,00362262491865
"199";"Plouézec";"22214";"22";"53";3259;2855;48,7490746279087;-2,97049789366584
"200";"Ploufragan";"22215";"22";"53";11569;2688;48,4885155207454;-2,80363795197143
"201";"Plougonver";"22216";"22";"53";737;3638;48,4867720571477;-3,3734395635039
"202";"Plougras";"22217";"22";"53";422;2707;48,5062750753601;-3,5595011953284
"203";"Plougrescant";"22218";"22";"53";1252;1660;48,8535153076028;-3,22398933243516
"204";"Plouguenast";"22219";"22";"53";1878;3508;48,2796611609279;-2,71460719098386
"205";"Plouguernével";"22220";"22";"53";1742;4189;48,239440156916;-3,24301789576716
"206";"Plouguiel";"22221";"22";"53";1792;1964;48,8017719907535;-3,24635021990224
"207";"Plouha";"22222";"22";"53";4505;4148;48,6919717643833;-2,92629642270286
"208";"Plouisy";"22223";"22";"53";1976;2391;48,5814526329129;-3,19241879160189
"209";"Ploulec'h";"22224";"22";"53";1671;988;48,7185727685818;-3,49927441906452
"210";"Ploumagoar";"22225";"22";"53";5294;3211;48,5310635340839;-3,11126338788391
"211";"Ploumilliau";"22226";"22";"53";2496;3476;48,6901159775756;-3,51109088236906
"212";"Plounérin";"22227";"22";"53";735;2638;48,5660293937779;-3,5482925298811
"213";"Plounévez-Moëdec";"22228";"22";"53";1443;4107;48,5522878172225;-3,44650435017864
"214";"Plounévez-Quintin";"22229";"22";"53";1089;4327;48,2875232231758;-3,23449634965922
"215";"Plourac'h";"22231";"22";"53";341;3259;48,4206012315058;-3,55483266887189
"216";"Plourhan";"22232";"22";"53";1984;1724;48,6316652179746;-2,87972414491919
"217";"Plourivo";"22233";"22";"53";2224;2836;48,7411451766925;-3,08375914787168
"218";"Plouvara";"22234";"22";"53";1133;2294;48,4970384433537;-2,93776498441001
"219";"Plouzélambre";"22235";"22";"53";227;778;48,6457428940699;-3,53749447844389
"220";"Pludual";"22236";"22";"53";749;961;48,665445032492;-2,99135797106542
"221";"Pluduno";"22237";"22";"53";2148;2884;48,5229440360241;-2,27793377004483
"222";"Plufur";"22238";"22";"53";554;1748;48,6154908382053;-3,57463153173321
"223";"Plumaudan";"22239";"22";"53";1213;1919;48,3569253938407;-2,11200259258487
"224";"Plumaugat";"22240";"22";"53";1170;4386;48,2486841245076;-2,22816571254341
"225";"Plumieux";"22241";"22";"53";1059;3982;48,1043195572076;-2,59455059957877
"226";"Plurien";"22242";"22";"53";1465;2178;48,6103882431915;-2,38919767137391
"227";"Plusquellec";"22243";"22";"53";563;2686;48,3942326487182;-3,47913431551056
"228";"Plussulien";"22244";"22";"53";507;2279;48,2833205753028;-3,0645064337026
"229";"Pluzunet";"22245";"22";"53";1015;2363;48,6347454781573;-3,37460183743685
"230";"Pommeret";"22246";"22";"53";2054;1355;48,4589686860594;-2,61800579171816
"231";"Pommerit-Jaudy";"22247";"22";"53";1235;2079;48,7256481804971;-3,24776676634787
"232";"Pommerit-le-Vicomte";"22248";"22";"53";1824;3373;48,6132002072042;-3,10035211120967
"233";"Pont-Melvez";"22249";"22";"53";660;2352;48,4722611646395;-3,2873902684355
"234";"Pontrieux";"22250";"22";"53";1021;106;48,6983840555588;-3,15960197642453
"235";"Pordic";"22251";"22";"53";6885;3363;48,5723776324622;-2,83388300873419
"236";"Pouldouran";"22253";"22";"53";165;94;48,7636431084083;-3,20205646783047
"237";"Prat";"22254";"22";"53";1149;2232;48,6822353162511;-3,29122477436708
"238";"Prénessaye";"22255";"22";"53";868;1727;48,1863130033791;-2,64989963986936
"239";"Quemper-Guézennec";"22256";"22";"53";1134;2321;48,6982656596135;-3,09939997802872
"240";"Quemperven";"22257";"22";"53";395;795;48,7279754058215;-3,34028374658959
"241";"Quessoy";"22258";"22";"53";3830;3021;48,4249339543231;-2,64624227766242
"242";"Quévert";"22259";"22";"53";3751;1282;48,4653972454288;-2,08495154421595
"243";"Quillio";"22260";"22";"53";551;1638;48,2389695911103;-2,89392759226283
"244";"Quintenic";"22261";"22";"53";348;757;48,5122023202032;-2,42138590092144
"245";"Quintin";"22262";"22";"53";2822;312;48,403451735852;-2,91196871700203
"246";"Quiou";"22263";"22";"53";330;524;48,3470282956285;-1,99859663872687
"247";"Roche-Derrien";"22264";"22";"53";1006;175;48,74475560121;-3,25653647921007
"248";"Rospez";"22265";"22";"53";1742;1341;48,732142869671;-3,38219203518582
"249";"Rouillac";"22267";"22";"53";392;1605;48,3091740862471;-2,36536361819604
"250";"Ruca";"22268";"22";"53";586;1227;48,5624360610041;-2,33601395239565
"251";"Runan";"22269";"22";"53";234;525;48,6850431070638;-3,23038050125615
"252";"Saint-Adrien";"22271";"22";"53";357;1005;48,4896428904414;-3,13184371051607
"253";"Saint-Agathon";"22272";"22";"53";2197;1468;48,5638640316316;-3,10393430156897
"254";"Saint-Alban";"22273";"22";"53";2071;3045;48,5585729746099;-2,51917467101443
"255";"Saint-André-des-Eaux";"22274";"22";"53";278;554;48,3741382344068;-2,01111337404463
"256";"Saint-Barnabé";"22275";"22";"53";1265;2332;48,138211667532;-2,70711216103097
"257";"Saint-Bihy";"22276";"22";"53";235;834;48,3779458379894;-2,96581976306595
"258";"Saint-Brandan";"22277";"22";"53";2386;2555;48,3908345474112;-2,86729434195393
"259";"Saint-Brieuc";"22278";"22";"53";45331;1930;48,515938937365;-2,76244951101037
"260";"Saint-Caradec";"22279";"22";"53";1154;2211;48,194888786157;-2,86805129856634
"261";"Saint-Carné";"22280";"22";"53";946;853;48,419970738175;-2,0507202849705
"262";"Saint-Carreuc";"22281";"22";"53";1496;1324;48,4051357286335;-2,75591446650435
"263";"Saint-Clet";"22283";"22";"53";879;1481;48,6720711448817;-3,13610521942034
"264";"Saint-Connan";"22284";"22";"53";305;1374;48,4166062277886;-3,07122629563249
"265";"Saint-Connec";"22285";"22";"53";255;1124;48,1760069634619;-2,92773702108355
"266";"Saint-Denoual";"22286";"22";"53";423;870;48,518071075052;-2,38481518274877
"267";"Saint-Donan";"22287";"22";"53";1453;2294;48,4659804921471;-2,8842738004029
"268";"Saint-Étienne-du-Gué-de-l'Isle";"22288";"22";"53";380;1519;48,0853875819219;-2,64704886709382
"269";"Saint-Fiacre";"22289";"22";"53";222;971;48,453573244906;-3,05565156103714
"270";"Saint-Gelven";"22290";"22";"53";319;1779;48,2305557724288;-3,09411707664942
"271";"Saint-Gildas";"22291";"22";"53";289;1606;48,420396898309;-3,00711913651349
"272";"Saint-Gilles-les-Bois";"22293";"22";"53";412;957;48,6583959323746;-3,08857184181849
"273";"Saint-Gilles-Pligeaux";"22294";"22";"53";277;1997;48,378178897614;-3,08846020940412
"274";"Saint-Gilles-Vieux-Marché";"22295";"22";"53";323;2231;48,2513901197997;-2,96643455243755
"275";"Saint-Glen";"22296";"22";"53";607;1097;48,3502027977085;-2,52168024215362
"276";"Saint-Guen";"22298";"22";"53";454;1797;48,2119623511327;-2,91191874625754
"277";"Saint-Hélen";"22299";"22";"53";1341;1709;48,4664721959999;-1,95769017376804
"278";"Saint-Hervé";"22300";"22";"53";424;1004;48,275740802717;-2,81854149281068
"279";"Saint-Jacut-de-la-Mer";"22302";"22";"53";867;327;48,6046216503083;-2,19233660080965
"280";"Saint-Jean-Kerdaniel";"22304";"22";"53";600;1121;48,5518033008291;-3,03269528727947
"281";"Saint-Jouan-de-l'Isle";"22305";"22";"53";477;833;48,2653264630173;-2,17561149666377
"282";"Saint-Judoce";"22306";"22";"53";580;1041;48,3683192717675;-1,94965620477501
"283";"Saint-Julien";"22307";"22";"53";2063;563;48,4467605477191;-2,81826979982412
"284";"Saint-Juvat";"22308";"22";"53";648;1808;48,3617706524854;-2,05086089484976
"285";"Saint-Launeuc";"22309";"22";"53";197;1159;48,2333720998129;-2,35469738545918
"286";"Saint-Laurent";"22310";"22";"53";521;896;48,6163150844579;-3,24450694686275
"287";"Saint-Lormel";"22311";"22";"53";883;1001;48,554730352353;-2,23590502967086
"288";"Saint-Maden";"22312";"22";"53";209;678;48,3383917776714;-2,06389574215846
"289";"Saint-Martin-des-Prés";"22313";"22";"53";328;2060;48,3083854371363;-2,96766299875162
"290";"Saint-Maudan";"22314";"22";"53";392;684;48,1078844007386;-2,76817064233241
"291";"Saint-Maudez";"22315";"22";"53";315;539;48,4544642150445;-2,17777422941552
"292";"Saint-Mayeux";"22316";"22";"53";500;3073;48,2669538070148;-3,02000756169333
"293";"Saint-Méloir-des-Bois";"22317";"22";"53";261;633;48,4430629515856;-2,25720742761551
"294";"Saint-Michel-de-Plélan";"22318";"22";"53";333;775;48,4626776596281;-2,22461376204904
"295";"Saint-Michel-en-Grève";"22319";"22";"53";461;480;48,6748224168522;-3,55699465683699
"296";"Saint-Nicodème";"22320";"22";"53";176;1716;48,3520843721649;-3,3366757437214
"297";"Saint-Nicolas-du-Pélem";"22321";"22";"53";1706;4151;48,3215649911775;-3,16600297259372
"298";"Saint-Péver";"22322";"22";"53";404;1309;48,4826289713975;-3,08942907401475
"299";"Saint-Pôtan";"22323";"22";"53";801;2026;48,5578475312281;-2,2915809431105
"300";"Saint-Quay-Perros";"22324";"22";"53";1364;476;48,7815657339737;-3,4482283655566
"301";"Saint-Quay-Portrieux";"22325";"22";"53";2995;441;48,6566204098248;-2,83800292068071
"302";"Saint-Rieul";"22326";"22";"53";535;645;48,443878830255;-2,41440847137113
"303";"Saint-Samson-sur-Rance";"22327";"22";"53";1543;612;48,4934400036968;-2,01236134226532
"304";"Saint-Servais";"22328";"22";"53";419;2836;48,3882426529623;-3,37910821501395
"305";"Saint-Thélo";"22330";"22";"53";417;1467;48,245949355991;-2,84657344619708
"306";"Sainte-Tréphine";"22331";"22";"53";208;1266;48,2652345242833;-3,16796876494824
"307";"Saint-Trimoël";"22332";"22";"53";477;862;48,3977649862059;-2,54379735418426
"308";"Saint-Vran";"22333";"22";"53";758;2838;48,2424232463215;-2,45005065840192
"309";"Saint-Igeaux";"22334";"22";"53";137;1293;48,2830597543996;-3,11876075089476
"310";"Senven-Léhart";"22335";"22";"53";233;1273;48,43239193427;-3,06098520600486
"311";"Sévignac";"22337";"22";"53";1129;4403;48,333099243029;-2,31561433451042
"312";"Squiffiec";"22338";"22";"53";802;1082;48,6355834502192;-3,16100019185183
"313";"Taden";"22339";"22";"53";2288;2026;48,4898124467716;-2,05664010993161
"314";"Tonquédec";"22340";"22";"53";1178;1853;48,6831832569432;-3,39253378744277
"315";"Tramain";"22341";"22";"53";670;941;48,3987922607816;-2,38899340024289
"316";"Trébédan";"22342";"22";"53";417;1118;48,4088230861542;-2,16493888657472
"317";"Trébeurden";"22343";"22";"53";3627;1395;48,7743121120418;-3,56975200571617
"318";"Trébrivan";"22344";"22";"53";700;2304;48,3181844183303;-3,48055771456107
