"Identifiant du Tweet","Permalien du Tweet","Texte du Tweet","heure","impressions","engagements","taux d’engagement","Retweets","réponses","J'aime","clics sur le profil de l'utilisateur","clics sur l'URL","clics sur le hashtag","ouvertures des détails","clics sur le permalien","ouvertures d'application","installations de l'application","abonnements ","envoyer le Tweet par email","composer le numéro","vues du média","engagements avec le média","impressions sponsorisé","engagements sponsorisé","taux d’engagement sponsorisé","Retweets sponsorisé","réponses sponsorisé","J'aime sponsorisé","clics sur le profil de l'utilisateur sponsorisé","clics sur l'URL sponsorisé","clics sur le hashtag sponsorisé","ouvertures des détails sponsorisé","clics sur le permalien sponsorisé","ouvertures d'application sponsorisé","installations de l'application sponsorisé","abonnements  sponsorisé","envoyer le Tweet par email sponsorisé","composer le numéro sponsorisé","vues du média sponsorisé","engagements avec le média sponsorisé"
"836624572443144197","https://twitter.com/DataBzh/status/836624572443144197","#Coding — Introductory guide on Linear Programming for (aspiring) data scientists : https://t.co/TCyxnMSx7g","2017-02-28 17:10 +0000","159.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"836577995179577344","https://twitter.com/DataBzh/status/836577995179577344","#MachineLearning — Regression of 911 Calls : https://t.co/4cXQU4itBl","2017-02-28 14:05 +0000","201.0","2.0","0.009950248756218905","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"836533945143549953","https://twitter.com/DataBzh/status/836533945143549953","#DataScience — Text prepration before Sentiment analysis : https://t.co/QVjrkoYOYi","2017-02-28 11:10 +0000","230.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"836487368391737344","https://twitter.com/DataBzh/status/836487368391737344","Bare bones #Python implementations of some of the foundational #MachineLearning models and algorithms : https://t.co/477GLk83Fc","2017-02-28 08:05 +0000","161.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"836455920863428609","https://twitter.com/DataBzh/status/836455920863428609","#DataScience vs Fake News Contest: https://t.co/SlXeSmPlAG","2017-02-28 06:00 +0000","207.0","2.0","0.00966183574879227","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"836423965635653632","https://twitter.com/DataBzh/status/836423965635653632","Archive — L'Ille-et-Vilaine par Géo API https://t.co/7fYoewuK5S #territoireopendata","2017-02-28 03:53 +0000","237.0","2.0","0.008438818565400843","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"836284605330247680","https://twitter.com/DataBzh/status/836284605330247680","""Une prédiction, on se base sur le passé. Un lissage, on envisage le futur. Un filtre, c'est le présent.""
#Rennes #MachineLearning","2017-02-27 18:39 +0000","398.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"836263463651586048","https://twitter.com/DataBzh/status/836263463651586048","Les 12 secteurs d'activité que le #machinelearning va faire exploser, par @lelia2m : https://t.co/WNsEJt98ze via @journaldunet","2017-02-27 17:15 +0000","269.0","5.0","0.01858736059479554","1.0","0.0","2.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"836259988477722624","https://twitter.com/DataBzh/status/836259988477722624","1 an sur Twitter avec @DataBzh https://t.co/3fRdL851Cc https://t.co/C96k1Ee7SP","2017-02-27 17:01 +0000","369.0","5.0","0.013550135501355014","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"836216870118240256","https://twitter.com/DataBzh/status/836216870118240256","#BigData et sondages : un projet pour analyser la société : https://t.co/F2O2r0qsjO via @orangebusiness","2017-02-27 14:10 +0000","248.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"836170339520507904","https://twitter.com/DataBzh/status/836170339520507904","#DataViz — How to Create a Data Visualization from the New York Times in #RStats : https://t.co/6Y1oFQr1to via @Rbloggers","2017-02-27 11:05 +0000","291.0","5.0","0.01718213058419244","0.0","0.0","2.0","1.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"836119973772857344","https://twitter.com/DataBzh/status/836119973772857344","Mining Twitter data with R, TidyText, and TAGS https://t.co/fFZ4hUwgJv","2017-02-27 07:45 +0000","173.0","2.0","0.011560693641618497","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"836109876577304577","https://twitter.com/DataBzh/status/836109876577304577","#IA — L’intelligence artificielle pourra-t-elle sauver #Twitter ? https://t.co/SUhiuSMmS1 via @latribune","2017-02-27 07:05 +0000","207.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
