"Identifiant du Tweet","Permalien du Tweet","Texte du Tweet","heure","impressions","engagements","taux d’engagement","Retweets","réponses","J'aime","clics sur le profil de l'utilisateur","clics sur l'URL","clics sur le hashtag","ouvertures des détails","clics sur le permalien","ouvertures d'application","installations de l'application","abonnements ","envoyer le Tweet par email","composer le numéro","vues du média","engagements avec le média","impressions sponsorisé","engagements sponsorisé","taux d’engagement sponsorisé","Retweets sponsorisé","réponses sponsorisé","J'aime sponsorisé","clics sur le profil de l'utilisateur sponsorisé","clics sur l'URL sponsorisé","clics sur le hashtag sponsorisé","ouvertures des détails sponsorisé","clics sur le permalien sponsorisé","ouvertures d'application sponsorisé","installations de l'application sponsorisé","abonnements  sponsorisé","envoyer le Tweet par email sponsorisé","composer le numéro sponsorisé","vues du média sponsorisé","engagements avec le média sponsorisé"
"869944115840122880","https://twitter.com/DataBzh/status/869944115840122880","L’apport de la #data lors de la réflexion stratégique :  https://t.co/pLHssnz8vA","2017-05-31 15:50 +0000","283.0","8.0","0.028268551236749116","1.0","0.0","0.0","0.0","6.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"869905103230316544","https://twitter.com/DataBzh/status/869905103230316544","RT @LaurentRiera: #Opendata: l’enjeu clef des transports intelligents [Rennes inside] https://t.co/dapX0mARJS https://t.co/IOIFUeKbvR","2017-05-31 13:15 +0000","349.0","1.0","0.0028653295128939827","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"869886980628336640","https://twitter.com/DataBzh/status/869886980628336640","[Archive] #Datasnack #10 — Fréquentation des expositions du Musée des Beaux-Arts de Rennes https://t.co/B80Yly1AsH","2017-05-31 12:03 +0000","322.0","2.0","0.006211180124223602","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"869858524234481664","https://twitter.com/DataBzh/status/869858524234481664","RT @MaarekClaire  12 #Python Resources for #DataScience https://t.co/sc5XRrqvzU https://t.co/o113PiKFgz","2017-05-31 10:10 +0000","220.0","1.0","0.004545454545454545","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"869813210718908417","https://twitter.com/DataBzh/status/869813210718908417","Dark analytics : les entreprises à l’assaut du deep web https://t.co/Z79z81Anwd via @latelier","2017-05-31 07:10 +0000","297.0","3.0","0.010101010101010102","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"869554002601660417","https://twitter.com/DataBzh/status/869554002601660417","[Archive] #Datasnack #21 — Statistiques démographiques à Saint-Malo https://t.co/iR2xUI3PRj","2017-05-30 14:00 +0000","309.0","1.0","0.003236245954692557","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"869537661404549121","https://twitter.com/DataBzh/status/869537661404549121","RT @PwC_France: #Data quelles grandes opportunités pour les entreprises ? https://t.co/sqC0W0NynQ  #BigData #PwCInno https://t.co/wOjMqJPAhL","2017-05-30 12:55 +0000","354.0","1.0","0.002824858757062147","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"869493691437764610","https://twitter.com/DataBzh/status/869493691437764610","RT @_Magali_NOE: Le #bigdata au service de l’#UX
https://t.co/bHRWcAbaXK","2017-05-30 10:00 +0000","326.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"869448337958858752","https://twitter.com/DataBzh/status/869448337958858752","#MachineLearning — Classification  https://t.co/rzXgcRDxQq","2017-05-30 07:00 +0000","423.0","7.0","0.016548463356973995","3.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"869221653221343232","https://twitter.com/DataBzh/status/869221653221343232","[Archive] #DataScience — 3 livres à lire en juillet https://t.co/uD61Vapqva #blog","2017-05-29 15:59 +0000","238.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
